retention_rule_id,project_id,source_dataset_name,table_name,is_active,execution_frequency,execution_day_of_week,execution_day_of_month,execution_schedule,retention_type,retention_column,retention_value,retention_unit,column_data_type,boundary_mode,source_execution_where_clause,bq_execution_where_clause,end_column,operation_column,delete_operation_value,source_time_column,retention_comment,created_dttm,updated_dttm,created_by,updated_by,bq_dataset_name
TD_EP_CDC_GCTI_WFM_ACTIVITY_TYPE_00434,o2czed1,EP_CDC,GCTI_WFM_ACTIVITY_TYPE,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY))",,,,,plosne zkraceno z 60 na 10 v 2025-07-22,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_GCTI_AGT_I_STATE_RSN_DAY_00904,o2czed1,EP_CDC,GCTI_AGT_I_STATE_RSN_DAY,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY))",,,,,plosne zkraceno z 60 na 10 v 2025-07-22,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_GCTI_AGT_CHAT_STATS_DAY_00357,o2czed1,EP_CDC,GCTI_AGT_CHAT_STATS_DAY,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY))",,,,,plosne zkraceno z 60 na 10 v 2025-07-22,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_GCTI_GIDB_GC_GROUP_00500,o2czed1,EP_CDC,GCTI_GIDB_GC_GROUP,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY))",,,,,plosne zkraceno z 60 na 10 v 2025-07-22,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_GCTI_DD_AGENT_MAIN_STATUS_00227,o2czed1,EP_CDC,GCTI_DD_AGENT_MAIN_STATUS,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY))",,,,,plosne zkraceno z 60 na 10 v 2025-07-22,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_GCTI_SM_RES_STATE_REASON_FACT_00365,o2czed1,EP_CDC,GCTI_SM_RES_STATE_REASON_FACT,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY))",,,,,plosne zkraceno z 60 na 10 v 2025-07-22,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_GCTI_AGT_CAMPAIGN_HOUR_00576,o2czed1,EP_CDC,GCTI_AGT_CAMPAIGN_HOUR,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY))",,,,,plosne zkraceno z 60 na 10 v 2025-07-22,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_GCTI_RESOURCE_GROUP_FACT__00715,o2czed1,EP_CDC,GCTI_RESOURCE_GROUP_FACT_,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY))",,,,,plosne zkraceno z 60 na 10 v 2025-07-22,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_GCTI_AGT_I_MN_SESS_STATE_HOUR_00107,o2czed1,EP_CDC,GCTI_AGT_I_MN_SESS_STATE_HOUR,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '10' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 10 DAY))",,,,,plosne zkraceno z 60 na 10 v 2025-07-22,2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_TDA_NA_DATA_AGG_D_00607,o2czed1,EP_TDA,NA_DATA_AGG_D,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,"load_dttm < (add_months( cast(substring('$$LOAD_DTTM' from 1 for 10) as date), -6))","load_dttm < (DATE_ADD(DATE(@retention_reference_dttm), INTERVAL -6 MONTH))",,,,,"weekly retention; TGT CDRs: 6 moths + 1 weekly window, retence od 2020-09-12",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:59.965652 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_add_months,
TD_EP_TGT_NA_DATA_00432,o2czed1,EP_TGT,NA_DATA,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,"na_data_dt < (add_months( cast(substring('$$LOAD_DTTM' from 1 for 10) as date), -7))","na_data_dt < (DATE_ADD(DATE(@retention_reference_dttm), INTERVAL -7 MONTH))",,,,,"weekly retention; TGT CDRs: 7 moths absolutly by days but only 6 months completly + 1 weekly window, retence od 2020-12-04",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:59.965652 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_add_months,
TD_EP_TGT_NA_TV_00805,o2czed1,EP_TGT,NA_TV,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,"na_start_dt < (add_months( cast(substring('$$LOAD_DTTM' from 1 for 10) as date), -7))","na_start_dt < (DATE_ADD(DATE(@retention_reference_dttm), INTERVAL -7 MONTH))",,,,,"weekly retention; TGT CDRs: 7 moths absolutly by days but only 6 months completly + 1 weekly window, retence od 2020-12-04",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:59.965652 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_add_months,
TD_EP_TGT_NA_CONT_00836,o2czed1,EP_TGT,NA_CONT,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,"na_cont_dt < (add_months( cast(substring('$$LOAD_DTTM' from 1 for 10) as date), -7))","na_cont_dt < (DATE_ADD(DATE(@retention_reference_dttm), INTERVAL -7 MONTH))",,,,,"weekly retention; TGT CDRs: 7 moths absolutly by days but only 6 months completly + 1 weekly window, retence od 2020-12-04",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:59.965652 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_add_months,
TD_EP_TGT_NA_DATA_CNTL_00912,o2czed1,EP_TGT,NA_DATA_CNTL,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,"na_data_dt < (add_months( cast(substring('$$LOAD_DTTM' from 1 for 10) as date), -7))","na_data_dt < (DATE_ADD(DATE(@retention_reference_dttm), INTERVAL -7 MONTH))",,,,,"weekly retention; TGT CDRs: 7 moths absolutly by days but only 6 months completly + 1 weekly window, retence od 2020-12-04",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:59.965652 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_add_months,
TD_EP_TGT_NA_CALL_00133,o2czed1,EP_TGT,NA_CALL,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,"na_call_dt < (add_months( cast(substring('$$LOAD_DTTM' from 1 for 10) as date), -7))","na_call_dt < (DATE_ADD(DATE(@retention_reference_dttm), INTERVAL -7 MONTH))",,,,,"weekly retention; TGT CDRs: 7 moths absolutly by days but only 6 months completly + 1 weekly window, retence od 2020-12-04",2026-07-14 10:42:19.523432 UTC,2026-07-14 10:47:59.965652 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_add_months,
TD_EP_STRM_EH_SSQ_EVALUATION_TAGS_01334,o2czed1,EP_STRM_EH,SSQ_EVALUATION_TAGS,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,CAST(inserted_ts as DATE) < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '365' DAY) AS TIMESTAMP(0)),CAST(inserted_ts as DATE) < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '365' DAY) AS TIMESTAMP(0)),,,,,BIDEV-10258,2026-07-14 10:43:39.513558 UTC,2026-07-14 10:43:39.513558 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_STRM_EH_SSQ_EVALUATION_PARAMS_01478,o2czed1,EP_STRM_EH,SSQ_EVALUATION_PARAMS,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,CAST(inserted_ts as DATE) < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '365' DAY) AS TIMESTAMP(0)),CAST(inserted_ts as DATE) < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '365' DAY) AS TIMESTAMP(0)),,,,,BIDEV-10258,2026-07-14 10:43:39.513558 UTC,2026-07-14 10:43:39.513558 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_STRM_EH_SSQ_SOCIAL_MEDIA_TAGS_01784,o2czed1,EP_STRM_EH,SSQ_SOCIAL_MEDIA_TAGS,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,CAST(inserted_ts as DATE) < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '365' DAY) AS TIMESTAMP(0)),CAST(inserted_ts as DATE) < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '365' DAY) AS TIMESTAMP(0)),,,,,BIDEV-10258,2026-07-14 10:43:39.513558 UTC,2026-07-14 10:43:39.513558 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_STRM_EH_SSQ_INTERACTS_PARAMS_01299,o2czed1,EP_STRM_EH,SSQ_INTERACTS_PARAMS,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,CAST(inserted_ts as DATE) < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '365' DAY) AS TIMESTAMP(0)),CAST(inserted_ts as DATE) < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '365' DAY) AS TIMESTAMP(0)),,,,,BIDEV-10258,2026-07-14 10:43:39.513558 UTC,2026-07-14 10:43:39.513558 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_STRM_EH_SSQ_SOCIAL_MEDIA_PARAMS_01226,o2czed1,EP_STRM_EH,SSQ_SOCIAL_MEDIA_PARAMS,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,CAST(inserted_ts as DATE) < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '365' DAY) AS TIMESTAMP(0)),CAST(inserted_ts as DATE) < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '365' DAY) AS TIMESTAMP(0)),,,,,BIDEV-10258,2026-07-14 10:43:39.513558 UTC,2026-07-14 10:43:39.513558 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_STRM_EH_SSQ_INTERACTS_TAGS_01503,o2czed1,EP_STRM_EH,SSQ_INTERACTS_TAGS,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,CAST(inserted_ts as DATE) < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '365' DAY) AS TIMESTAMP(0)),CAST(inserted_ts as DATE) < CAST( (CAST(CAST('@retention_reference_dttm' AS TIMESTAMP(0)) AS DATE) - INTERVAL '365' DAY) AS TIMESTAMP(0)),,,,,BIDEV-10258,2026-07-14 10:43:39.513558 UTC,2026-07-14 10:43:39.513558 UTC,migration_ep_opr_man_table_retention_csv,migration_ep_opr_man_table_retention_csv,
TD_EP_CDC_OCM_CRM_CONTACT_REF_01162,o2czed1,EP_CDC,OCM_CRM_CONTACT_REF,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-1070: Space,2026-07-14 10:43:39.513558 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_IND_SPM_SI_SIT_ITEM_01535,o2czed1,EP_IND,SPM_SI_SIT_ITEM,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)),"Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)",,,,,BIDEV-1070: Space,2026-07-14 10:43:39.513558 UTC,2026-07-14 10:47:55.105031 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_operation_only,
TD_EP_CDC_OCM_PC_SOCKET_CONTENT_01364,o2czed1,EP_CDC,OCM_PC_SOCKET_CONTENT,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-1070: Space,2026-07-14 10:43:39.513558 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_IND_OCM_ADR_ADDRESS_REF_01586,o2czed1,EP_IND,OCM_ADR_ADDRESS_REF,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)),"Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)",,,,,BIDEV-1070: Space,2026-07-14 10:43:39.513558 UTC,2026-07-14 10:47:55.105031 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_operation_only,
TD_EP_IND_OCM_ADR_ADDRESS_EXT_01451,o2czed1,EP_IND,OCM_ADR_ADDRESS_EXT,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)),"Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)",,,,,BIDEV-1070: Space,2026-07-14 10:43:39.513558 UTC,2026-07-14 10:47:55.105031 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_operation_only,
TD_EP_IND_OCM_CRM_CONTACT_EXT_01461,o2czed1,EP_IND,OCM_CRM_CONTACT_EXT,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)),"Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)",,,,,BIDEV-1070: Space,2026-07-14 10:43:39.513558 UTC,2026-07-14 10:47:55.105031 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_operation_only,
TD_EP_IND_OCM_PC_SOCKET_CONTENT_01433,o2czed1,EP_IND,OCM_PC_SOCKET_CONTENT,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)),"Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)",,,,,BIDEV-1070: Space,2026-07-14 10:43:39.513558 UTC,2026-07-14 10:47:55.105031 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_operation_only,
TD_EP_IND_OCM_CRM_CONTACT_01791,o2czed1,EP_IND,OCM_CRM_CONTACT,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)),"Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)",,,,,BIDEV-1070: Space,2026-07-14 10:43:39.513558 UTC,2026-07-14 10:47:55.105031 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_operation_only,
TD_EP_IND_OCM_CRM_PARTY_01359,o2czed1,EP_IND,OCM_CRM_PARTY,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)),"Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)",,,,,BIDEV-1070: Space,2026-07-14 10:43:39.513558 UTC,2026-07-14 10:47:55.105031 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_operation_only,
TD_EP_IND_OCM_O_ORDER_ITEM_01161,o2czed1,EP_IND,OCM_O_ORDER_ITEM,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)),"Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)",,,,,BIDEV-1070: Space,2026-07-14 10:43:39.513558 UTC,2026-07-14 10:47:55.105031 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_operation_only,
TD_EP_IND_OCM_O_ORDER_ITEM_ATTR_01587,o2czed1,EP_IND,OCM_O_ORDER_ITEM_ATTR,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)),"Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)",,,,,BIDEV-1070: Space,2026-07-14 10:43:39.513558 UTC,2026-07-14 10:47:55.105031 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_operation_only,
TD_EP_CDC_OCM_CRM_CONTACT_EXT_01235,o2czed1,EP_CDC,OCM_CRM_CONTACT_EXT,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-1070: Space,2026-07-14 10:43:39.513558 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_CDC_OCM_ADR_ADDRESS_EXT_01207,o2czed1,EP_CDC,OCM_ADR_ADDRESS_EXT,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,(TT_END_DTTM < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))) OR (Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0))),"(TT_END_DTTM < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)) OR (Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY))",,,,,BIDEV-1070: Space,2026-07-14 10:43:39.513558 UTC,2026-07-14 10:47:52.765489 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_cdc_or,
TD_EP_IND_OCM_CRM_ASSET_01353,o2czed1,EP_IND,OCM_CRM_ASSET,true,W,6,,,CUSTOM_SQL,,,,,CUSTOM,Operation = 'D' AND src_dttm < CAST( (CAST(CAST('$$LOAD_DTTM' AS TIMESTAMP(0)) AS DATE) - INTERVAL '60' DAY) AS TIMESTAMP(0)),"Operation = 'D' AND src_dttm < TIMESTAMP_SUB(TIMESTAMP(@retention_reference_dttm), INTERVAL 60 DAY)",,,,,BIDEV-1070: Space,2026-07-14 10:43:39.513558 UTC,2026-07-14 10:47:55.105031 UTC,migration_ep_opr_man_table_retention_csv,bulk_custom_update_operation_only,
